logTime,Instance ID,Is Retransmission,Path Id,Offset[cm],End Offset[cm],Lane Number,幅員情報の配列数,形状要素インデックス,幅員値[m]
269866,0x18a4e,False,362,1190611,1206731,31,5,3,3.67
269866,0x18a4e,False,362,1190611,1206731,31,5,4,3.71
269866,0x18a4e,False,362,1190611,1206731,31,5,5,3.66
269866,0x18a4e,False,362,1190611,1206731,31,5,6,3.73
269866,0x18a4e,False,362,1190611,1206731,31,5,7,3.74
269866,0x18a4e,False,362,1190611,1206731,31,5,8,3.69
269866,0x18a4e,False,362,1190611,1206731,31,5,9,3.74
269866,0x18a4e,False,362,1190611,1206731,31,5,10,3.67
269866,0x18a4e,False,362,1190611,1206731,31,5,11,3.67
269866,0x18a4e,False,362,1190611,1206731,31,5,12,3.7
269866,0x18a4e,False,362,1190611,1206731,31,5,13,3.7600000000000002
269866,0x18a4e,False,362,1190611,1206731,31,5,0,3.8000000000000003
269866,0x18a4e,False,362,1190611,1206731,31,5,1,3.69
269866,0x18a4e,False,362,1190611,1206731,31,5,2,3.62
269866,0x18a4e,False,362,1190611,1206731,31,5,3,3.6
269866,0x18a4e,False,362,1190611,1206731,31,5,4,3.6
269866,0x18a4e,False,362,1190611,1206731,31,5,5,3.63
269866,0x18a4e,False,362,1190611,1206731,31,5,6,3.59
269866,0x18a4e,False,362,1190611,1206731,31,5,7,3.56
269866,0x18a4e,False,362,1190611,1206731,31,5,8,3.63
269866,0x18a4e,False,362,1190611,1206731,31,5,9,3.58
269866,0x18a4e,False,362,1190611,1206731,31,5,10,3.5
269866,0x18a4e,False,362,1190611,1206731,31,5,11,3.52
269866,0x18a4e,False,362,1190611,1206731,31,5,12,3.65
269866,0x18a4e,False,362,1190611,1206731,31,5,13,3.81
269866,0x18a4e,False,362,1190611,1206731,31,5,0,4.16
269866,0x18a4e,False,362,1190611,1206731,31,5,1,4.25
269866,0x18a4e,False,362,1190611,1206731,31,5,2,4.3100000000000005
269866,0x18a4e,False,362,1190611,1206731,31,5,3,4.36
269866,0x18a4e,False,362,1190611,1206731,31,5,4,4.38
269866,0x18a4e,False,362,1190611,1206731,31,5,5,4.41
269866,0x18a4e,False,362,1190611,1206731,31,5,6,4.3500000000000005
269866,0x18a4e,False,362,1190611,1206731,31,5,7,4.03
269866,0x18a4e,False,362,1190611,1206731,31,5,8,3.5500000000000003
269866,0x18a4e,False,362,1190611,1206731,31,5,9,3.3000000000000003
269866,0x18a4e,False,362,1190611,1206731,31,5,10,3.4
269866,0x18a4e,False,362,1190611,1206731,31,5,11,3.46
269866,0x18a4e,False,362,1190611,1206731,31,5,12,3.64
269866,0x18a4e,False,362,1190611,1206731,31,5,13,3.81
269986,0x18a58,False,389,0,6318,1,1,0,4.55
269986,0x18a58,False,389,0,6318,1,1,1,4.5600000000000005
269986,0x18a58,False,389,0,6318,1,1,2,4.69
269986,0x18a58,False,389,0,6318,1,1,3,4.55
269986,0x18a58,False,389,0,6318,1,1,4,4.22
269986,0x18a58,False,389,0,6318,1,1,5,4.17
269986,0x18a58,False,389,0,6318,1,1,6,4.16
270006,0x18a62,False,389,6318,10931,1,1,0,4.24
270006,0x18a62,False,389,6318,10931,1,1,1,4.28
270006,0x18a62,False,389,6318,10931,1,1,2,4.38
270006,0x18a62,False,389,6318,10931,1,1,3,4.4
270006,0x18a62,False,389,6318,10931,1,1,4,4.44
270006,0x18a62,False,389,6318,10931,1,1,5,4.5
270006,0x18a62,False,389,6318,10931,1,1,6,4.55
270074,0x18a6c,False,389,10931,19652,1,1,0,4.3
270074,0x18a6c,False,389,10931,19652,1,1,1,4.28
270074,0x18a6c,False,389,10931,19652,1,1,2,4.23
270074,0x18a6c,False,389,10931,19652,1,1,3,4.25
270074,0x18a6c,False,389,10931,19652,1,1,4,4.3100000000000005
270074,0x18a6c,False,389,10931,19652,1,1,5,4.32
270074,0x18a6c,False,389,10931,19652,1,1,6,4.25
270074,0x18a6c,False,389,10931,19652,1,1,7,4.14
270074,0x18a6c,False,389,10931,19652,1,1,8,4.24
270353,0x18a76,False,389,19652,33250,1,1,0,5.05
270353,0x18a76,False,389,19652,33250,1,1,1,5.0
270353,0x18a76,False,389,19652,33250,1,1,2,4.94
270353,0x18a76,False,389,19652,33250,1,1,3,4.9
270353,0x18a76,False,389,19652,33250,1,1,4,4.9
270353,0x18a76,False,389,19652,33250,1,1,5,4.89
270353,0x18a76,False,389,19652,33250,1,1,6,4.86
270353,0x18a76,False,389,19652,33250,1,1,7,4.83
270353,0x18a76,False,389,19652,33250,1,1,8,4.8
270353,0x18a76,False,389,19652,33250,1,1,9,4.78
270353,0x18a76,False,389,19652,33250,1,1,10,4.76
270353,0x18a76,False,389,19652,33250,1,1,11,4.76
270353,0x18a76,False,389,19652,33250,1,1,12,4.75
270353,0x18a76,False,389,19652,33250,1,1,13,4.73
270353,0x18a76,False,389,19652,33250,1,1,14,4.71
270353,0x18a76,False,389,19652,33250,1,1,15,4.67
270353,0x18a76,False,389,19652,33250,1,1,16,4.65
270353,0x18a76,False,389,19652,33250,1,1,17,4.65
270353,0x18a76,False,389,19652,33250,1,1,18,4.66
270353,0x18a76,False,389,19652,33250,1,1,19,4.68
270353,0x18a76,False,389,19652,33250,1,1,20,4.69
270353,0x18a76,False,389,19652,33250,1,1,21,4.69
270353,0x18a76,False,389,19652,33250,1,1,22,4.68
270353,0x18a76,False,389,19652,33250,1,1,23,4.67
270353,0x18a76,False,389,19652,33250,1,1,24,4.66
270353,0x18a76,False,389,19652,33250,1,1,25,4.66
270353,0x18a76,False,389,19652,33250,1,1,26,4.68
270353,0x18a76,False,389,19652,33250,1,1,27,4.69
270353,0x18a76,False,389,19652,33250,1,1,28,4.7
270353,0x18a76,False,389,19652,33250,1,1,29,4.7
270353,0x18a76,False,389,19652,33250,1,1,30,4.68
270353,0x18a76,False,389,19652,33250,1,1,31,4.65
270353,0x18a76,False,389,19652,33250,1,1,32,4.64
270353,0x18a76,False,389,19652,33250,1,1,33,4.63
270353,0x18a76,False,389,19652,33250,1,1,34,4.63
270353,0x18a76,False,389,19652,33250,1,1,35,4.63
270353,0x18a76,False,389,19652,33250,1,1,36,4.62
270353,0x18a76,False,389,19652,33250,1,1,37,4.61
270353,0x18a76,False,389,19652,33250,1,1,38,4.58
270353,0x18a76,False,389,19652,33250,1,1,39,4.55
270353,0x18a76,False,389,19652,33250,1,1,40,4.5200000000000005
270353,0x18a76,False,389,19652,33250,1,1,41,4.5
270353,0x18a76,False,389,19652,33250,1,1,42,4.5
270353,0x18a76,False,389,19652,33250,1,1,43,4.53
270353,0x18a76,False,389,19652,33250,1,1,44,4.57
270353,0x18a76,False,389,19652,33250,1,1,45,4.59
270353,0x18a76,False,389,19652,33250,1,1,46,4.59
270353,0x18a76,False,389,19652,33250,1,1,47,4.57
270353,0x18a76,False,389,19652,33250,1,1,48,4.54
270353,0x18a76,False,389,19652,33250,1,1,49,4.5
270353,0x18a76,False,389,19652,33250,1,1,50,4.36
270353,0x18a76,False,389,19652,33250,1,1,51,4.2700000000000005
270353,0x18a76,False,389,19652,33250,1,1,52,4.19
270353,0x18a76,False,389,19652,33250,1,1,53,4.12
270353,0x18a76,False,389,19652,33250,1,1,54,4.1
270353,0x18a76,False,389,19652,33250,1,1,55,4.11
270353,0x18a76,False,389,19652,33250,1,1,56,4.16
270353,0x18a76,False,389,19652,33250,1,1,57,4.23
270353,0x18a76,False,389,19652,33250,1,1,58,4.38
270353,0x18a76,False,389,19652,33250,1,1,59,4.49
270353,0x18a76,False,389,19652,33250,1,1,60,4.41
270353,0x18a76,False,389,19652,33250,1,1,61,4.36
270353,0x18a76,False,389,19652,33250,1,1,62,4.33
270353,0x18a76,False,389,19652,33250,1,1,63,4.3
270355,0x18a80,False,389,33250,33548,1,1,0,5.08
270355,0x18a80,False,389,33250,33548,1,1,1,5.08
270355,0x18a80,False,389,33250,33548,1,1,2,5.07
270355,0x18a80,False,389,33250,33548,1,1,3,5.05
270456,0x18a8a,False,389,33548,33748,1,1,0,5.0200000000000005
270456,0x18a8a,False,389,33548,33748,1,1,1,5.05
270456,0x18a8a,False,389,33548,33748,1,1,2,5.08
270463,0x18a94,False,389,33748,33948,1,1,0,5.01
270463,0x18a94,False,389,33748,33948,1,1,1,5.0
270463,0x18a94,False,389,33748,33948,1,1,2,5.0200000000000005
270471,0x18a9e,False,389,33948,35346,1,1,0,5.34
270471,0x18a9e,False,389,33948,35346,1,1,1,5.39
270471,0x18a9e,False,389,33948,35346,1,1,2,5.44
270471,0x18a9e,False,389,33948,35346,1,1,3,5.49
270471,0x18a9e,False,389,33948,35346,1,1,4,5.5200000000000005
270471,0x18a9e,False,389,33948,35346,1,1,5,5.55
270471,0x18a9e,False,389,33948,35346,1,1,6,5.55
270471,0x18a9e,False,389,33948,35346,1,1,7,5.5200000000000005
270471,0x18a9e,False,389,33948,35346,1,1,8,5.47
270471,0x18a9e,False,389,33948,35346,1,1,9,5.4
270471,0x18a9e,False,389,33948,35346,1,1,10,5.3100000000000005
270471,0x18a9e,False,389,33948,35346,1,1,11,5.21
270471,0x18a9e,False,389,33948,35346,1,1,12,5.12
270471,0x18a9e,False,389,33948,35346,1,1,13,5.05
270471,0x18a9e,False,389,33948,35346,1,1,14,5.01
339898,0x18b81,False,255,2510996,2541058,15,4,0,3.79
339898,0x18b81,False,255,2510996,2541058,15,4,1,3.8200000000000003
339898,0x18b81,False,255,2510996,2541058,15,4,2,3.84
339898,0x18b81,False,255,2510996,2541058,15,4,3,3.88
339898,0x18b81,False,255,2510996,2541058,15,4,4,3.88
339898,0x18b81,False,255,2510996,2541058,15,4,5,3.88
339898,0x18b81,False,255,2510996,2541058,15,4,6,3.84
339898,0x18b81,False,255,2510996,2541058,15,4,7,3.8000000000000003
339898,0x18b81,False,255,2510996,2541058,15,4,8,3.85
339898,0x18b81,False,255,2510996,2541058,15,4,9,3.92
339898,0x18b81,False,255,2510996,2541058,15,4,10,3.86
339898,0x18b81,False,255,2510996,2541058,15,4,11,3.86
339898,0x18b81,False,255,2510996,2541058,15,4,12,3.83
339898,0x18b81,False,255,2510996,2541058,15,4,13,3.86
339898,0x18b81,False,255,2510996,2541058,15,4,14,3.77
339898,0x18b81,False,255,2510996,2541058,15,4,15,3.79
339898,0x18b81,False,255,2510996,2541058,15,4,16,3.75
339898,0x18b81,False,255,2510996,2541058,15,4,17,3.83
339898,0x18b81,False,255,2510996,2541058,15,4,18,3.85
339898,0x18b81,False,255,2510996,2541058,15,4,0,3.5100000000000002
339898,0x18b81,False,255,2510996,2541058,15,4,1,3.5100000000000002
339898,0x18b81,False,255,2510996,2541058,15,4,2,3.5
339898,0x18b81,False,255,2510996,2541058,15,4,3,3.49
339898,0x18b81,False,255,2510996,2541058,15,4,4,3.49
339898,0x18b81,False,255,2510996,2541058,15,4,5,3.49
339898,0x18b81,False,255,2510996,2541058,15,4,6,3.52
339898,0x18b81,False,255,2510996,2541058,15,4,7,3.54
339898,0x18b81,False,255,2510996,2541058,15,4,8,3.47
339898,0x18b81,False,255,2510996,2541058,15,4,9,3.41
339898,0x18b81,False,255,2510996,2541058,15,4,10,3.48
339898,0x18b81,False,255,2510996,2541058,15,4,11,3.47
339898,0x18b81,False,255,2510996,2541058,15,4,12,3.5100000000000002
339898,0x18b81,False,255,2510996,2541058,15,4,13,3.48
339898,0x18b81,False,255,2510996,2541058,15,4,14,3.5700000000000003
339898,0x18b81,False,255,2510996,2541058,15,4,15,3.61
339898,0x18b81,False,255,2510996,2541058,15,4,16,3.63
339898,0x18b81,False,255,2510996,2541058,15,4,17,3.58
339898,0x18b81,False,255,2510996,2541058,15,4,18,3.56
339898,0x18b81,False,255,2510996,2541058,15,4,0,3.7600000000000002
339898,0x18b81,False,255,2510996,2541058,15,4,1,3.94
339898,0x18b81,False,255,2510996,2541058,15,4,2,3.84
339898,0x18b81,False,255,2510996,2541058,15,4,3,3.7800000000000002
339898,0x18b81,False,255,2510996,2541058,15,4,4,3.8200000000000003
339898,0x18b81,False,255,2510996,2541058,15,4,5,3.8200000000000003
339898,0x18b81,False,255,2510996,2541058,15,4,6,3.84
339898,0x18b81,False,255,2510996,2541058,15,4,7,3.79
339898,0x18b81,False,255,2510996,2541058,15,4,8,3.8000000000000003
339898,0x18b81,False,255,2510996,2541058,15,4,9,3.86
339898,0x18b81,False,255,2510996,2541058,15,4,10,3.8000000000000003
339898,0x18b81,False,255,2510996,2541058,15,4,11,3.79
339898,0x18b81,False,255,2510996,2541058,15,4,12,3.81
339898,0x18b81,False,255,2510996,2541058,15,4,13,3.85
339898,0x18b81,False,255,2510996,2541058,15,4,14,3.85
339898,0x18b81,False,255,2510996,2541058,15,4,15,3.75
339898,0x18b81,False,255,2510996,2541058,15,4,16,3.71
339898,0x18b81,False,255,2510996,2541058,15,4,17,3.7
339898,0x18b81,False,255,2510996,2541058,15,4,18,3.68
339898,0x18b81,False,255,2510996,2541058,15,4,0,3.81
339898,0x18b81,False,255,2510996,2541058,15,4,1,3.63
339898,0x18b81,False,255,2510996,2541058,15,4,2,3.73
339898,0x18b81,False,255,2510996,2541058,15,4,3,3.8200000000000003
339898,0x18b81,False,255,2510996,2541058,15,4,4,3.7800000000000002
339898,0x18b81,False,255,2510996,2541058,15,4,5,3.7800000000000002
339898,0x18b81,False,255,2510996,2541058,15,4,6,3.73
339898,0x18b81,False,255,2510996,2541058,15,4,7,3.75
339898,0x18b81,False,255,2510996,2541058,15,4,8,3.67
339898,0x18b81,False,255,2510996,2541058,15,4,9,3.64
339898,0x18b81,False,255,2510996,2541058,15,4,10,3.63
339898,0x18b81,False,255,2510996,2541058,15,4,11,3.63
339898,0x18b81,False,255,2510996,2541058,15,4,12,3.67
339898,0x18b81,False,255,2510996,2541058,15,4,13,3.65
339898,0x18b81,False,255,2510996,2541058,15,4,14,3.62
339898,0x18b81,False,255,2510996,2541058,15,4,15,3.67
339898,0x18b81,False,255,2510996,2541058,15,4,16,3.74
339898,0x18b81,False,255,2510996,2541058,15,4,17,3.71
339898,0x18b81,False,255,2510996,2541058,15,4,18,3.7
341939,0x18b9c,False,362,1206731,1236793,15,4,0,3.79
341939,0x18b9c,False,362,1206731,1236793,15,4,1,3.8200000000000003
341939,0x18b9c,False,362,1206731,1236793,15,4,2,3.84
341939,0x18b9c,False,362,1206731,1236793,15,4,3,3.88
341939,0x18b9c,False,362,1206731,1236793,15,4,4,3.88
341939,0x18b9c,False,362,1206731,1236793,15,4,5,3.88
341939,0x18b9c,False,362,1206731,1236793,15,4,6,3.84
341939,0x18b9c,False,362,1206731,1236793,15,4,7,3.8000000000000003
341939,0x18b9c,False,362,1206731,1236793,15,4,8,3.85
341939,0x18b9c,False,362,1206731,1236793,15,4,9,3.92
341939,0x18b9c,False,362,1206731,1236793,15,4,10,3.86
341939,0x18b9c,False,362,1206731,1236793,15,4,11,3.86
341939,0x18b9c,False,362,1206731,1236793,15,4,12,3.83
341939,0x18b9c,False,362,1206731,1236793,15,4,13,3.86
341939,0x18b9c,False,362,1206731,1236793,15,4,14,3.77
341939,0x18b9c,False,362,1206731,1236793,15,4,15,3.79
341939,0x18b9c,False,362,1206731,1236793,15,4,16,3.75
341939,0x18b9c,False,362,1206731,1236793,15,4,17,3.83
341939,0x18b9c,False,362,1206731,1236793,15,4,18,3.85
341939,0x18b9c,False,362,1206731,1236793,15,4,0,3.5100000000000002
341939,0x18b9c,False,362,1206731,1236793,15,4,1,3.5100000000000002
341939,0x18b9c,False,362,1206731,1236793,15,4,2,3.5
341939,0x18b9c,False,362,1206731,1236793,15,4,3,3.49
341939,0x18b9c,False,362,1206731,1236793,15,4,4,3.49
341939,0x18b9c,False,362,1206731,1236793,15,4,5,3.49
341939,0x18b9c,False,362,1206731,1236793,15,4,6,3.52
341939,0x18b9c,False,362,1206731,1236793,15,4,7,3.54
341939,0x18b9c,False,362,1206731,1236793,15,4,8,3.47
341939,0x18b9c,False,362,1206731,1236793,15,4,9,3.41
341939,0x18b9c,False,362,1206731,1236793,15,4,10,3.48
341939,0x18b9c,False,362,1206731,1236793,15,4,11,3.47
341939,0x18b9c,False,362,1206731,1236793,15,4,12,3.5100000000000002
341939,0x18b9c,False,362,1206731,1236793,15,4,13,3.48
341939,0x18b9c,False,362,1206731,1236793,15,4,14,3.5700000000000003
341939,0x18b9c,False,362,1206731,1236793,15,4,15,3.61
341939,0x18b9c,False,362,1206731,1236793,15,4,16,3.63
341939,0x18b9c,False,362,1206731,1236793,15,4,17,3.58
341939,0x18b9c,False,362,1206731,1236793,15,4,18,3.56
341939,0x18b9c,False,362,1206731,1236793,15,4,0,3.7600000000000002
341939,0x18b9c,False,362,1206731,1236793,15,4,1,3.94
341939,0x18b9c,False,362,1206731,1236793,15,4,2,3.84
341939,0x18b9c,False,362,1206731,1236793,15,4,3,3.7800000000000002
341939,0x18b9c,False,362,1206731,1236793,15,4,4,3.8200000000000003
341939,0x18b9c,False,362,1206731,1236793,15,4,5,3.8200000000000003
341939,0x18b9c,False,362,1206731,1236793,15,4,6,3.84
341939,0x18b9c,False,362,1206731,1236793,15,4,7,3.79
341939,0x18b9c,False,362,1206731,1236793,15,4,8,3.8000000000000003
341939,0x18b9c,False,362,1206731,1236793,15,4,9,3.86
341939,0x18b9c,False,362,1206731,1236793,15,4,10,3.8000000000000003
341939,0x18b9c,False,362,1206731,1236793,15,4,11,3.79
341939,0x18b9c,False,362,1206731,1236793,15,4,12,3.81
341939,0x18b9c,False,362,1206731,1236793,15,4,13,3.85
341939,0x18b9c,False,362,1206731,1236793,15,4,14,3.85
341939,0x18b9c,False,362,1206731,1236793,15,4,15,3.75
341939,0x18b9c,False,362,1206731,1236793,15,4,16,3.71
341939,0x18b9c,False,362,1206731,1236793,15,4,17,3.7
341939,0x18b9c,False,362,1206731,1236793,15,4,18,3.68
341939,0x18b9c,False,362,1206731,1236793,15,4,0,3.81
341939,0x18b9c,False,362,1206731,1236793,15,4,1,3.63
341939,0x18b9c,False,362,1206731,1236793,15,4,2,3.73
341939,0x18b9c,False,362,1206731,1236793,15,4,3,3.8200000000000003
341939,0x18b9c,False,362,1206731,1236793,15,4,4,3.7800000000000002
341939,0x18b9c,False,362,1206731,1236793,15,4,5,3.7800000000000002
341939,0x18b9c,False,362,1206731,1236793,15,4,6,3.73
341939,0x18b9c,False,362,1206731,1236793,15,4,7,3.75
341939,0x18b9c,False,362,1206731,1236793,15,4,8,3.67
341939,0x18b9c,False,362,1206731,1236793,15,4,9,3.64
341939,0x18b9c,False,362,1206731,1236793,15,4,10,3.63
341939,0x18b9c,False,362,1206731,1236793,15,4,11,3.63
341939,0x18b9c,False,362,1206731,1236793,15,4,12,3.67
341939,0x18b9c,False,362,1206731,1236793,15,4,13,3.65
341939,0x18b9c,False,362,1206731,1236793,15,4,14,3.62
341939,0x18b9c,False,362,1206731,1236793,15,4,15,3.67
341939,0x18b9c,False,362,1206731,1236793,15,4,16,3.74
341939,0x18b9c,False,362,1206731,1236793,15,4,17,3.71
341939,0x18b9c,False,362,1206731,1236793,15,4,18,3.7
483475,0x18d7a,False,255,2541058,2571060,15,4,0,3.85
483475,0x18d7a,False,255,2541058,2571060,15,4,1,3.85
483475,0x18d7a,False,255,2541058,2571060,15,4,2,3.9
483475,0x18d7a,False,255,2541058,2571060,15,4,3,3.83
483475,0x18d7a,False,255,2541058,2571060,15,4,4,3.7800000000000002
483475,0x18d7a,False,255,2541058,2571060,15,4,5,3.79
483475,0x18d7a,False,255,2541058,2571060,15,4,6,3.79
483475,0x18d7a,False,255,2541058,2571060,15,4,7,3.7800000000000002
483475,0x18d7a,False,255,2541058,2571060,15,4,8,3.75
483475,0x18d7a,False,255,2541058,2571060,15,4,9,3.7600000000000002
483475,0x18d7a,False,255,2541058,2571060,15,4,10,3.77
483475,0x18d7a,False,255,2541058,2571060,15,4,11,3.81
483475,0x18d7a,False,255,2541058,2571060,15,4,12,3.81
483475,0x18d7a,False,255,2541058,2571060,15,4,13,3.8000000000000003
483475,0x18d7a,False,255,2541058,2571060,15,4,14,3.7800000000000002
483475,0x18d7a,False,255,2541058,2571060,15,4,15,3.79
483475,0x18d7a,False,255,2541058,2571060,15,4,16,3.79
483475,0x18d7a,False,255,2541058,2571060,15,4,0,3.56
483475,0x18d7a,False,255,2541058,2571060,15,4,1,3.5500000000000003
483475,0x18d7a,False,255,2541058,2571060,15,4,2,3.56
483475,0x18d7a,False,255,2541058,2571060,15,4,3,3.59
483475,0x18d7a,False,255,2541058,2571060,15,4,4,3.5700000000000003
483475,0x18d7a,False,255,2541058,2571060,15,4,5,3.58
483475,0x18d7a,False,255,2541058,2571060,15,4,6,3.61
483475,0x18d7a,False,255,2541058,2571060,15,4,7,3.65
483475,0x18d7a,False,255,2541058,2571060,15,4,8,3.67
483475,0x18d7a,False,255,2541058,2571060,15,4,9,3.67
483475,0x18d7a,False,255,2541058,2571060,15,4,10,3.65
483475,0x18d7a,False,255,2541058,2571060,15,4,11,3.63
483475,0x18d7a,False,255,2541058,2571060,15,4,12,3.66
483475,0x18d7a,False,255,2541058,2571060,15,4,13,3.61
483475,0x18d7a,False,255,2541058,2571060,15,4,14,3.63
483475,0x18d7a,False,255,2541058,2571060,15,4,15,3.63
483475,0x18d7a,False,255,2541058,2571060,15,4,16,3.63
483475,0x18d7a,False,255,2541058,2571060,15,4,0,3.68
483475,0x18d7a,False,255,2541058,2571060,15,4,1,3.72
483475,0x18d7a,False,255,2541058,2571060,15,4,2,3.73
483475,0x18d7a,False,255,2541058,2571060,15,4,3,3.7600000000000002
483475,0x18d7a,False,255,2541058,2571060,15,4,4,3.81
483475,0x18d7a,False,255,2541058,2571060,15,4,5,3.81
483475,0x18d7a,False,255,2541058,2571060,15,4,6,3.79
483475,0x18d7a,False,255,2541058,2571060,15,4,7,3.81
483475,0x18d7a,False,255,2541058,2571060,15,4,8,3.72
483475,0x18d7a,False,255,2541058,2571060,15,4,9,3.65
483475,0x18d7a,False,255,2541058,2571060,15,4,10,3.69
483475,0x18d7a,False,255,2541058,2571060,15,4,11,3.68
483475,0x18d7a,False,255,2541058,2571060,15,4,12,3.67
483475,0x18d7a,False,255,2541058,2571060,15,4,13,3.73
483475,0x18d7a,False,255,2541058,2571060,15,4,14,3.77
483475,0x18d7a,False,255,2541058,2571060,15,4,15,3.67
483475,0x18d7a,False,255,2541058,2571060,15,4,16,3.69
483475,0x18d7a,False,255,2541058,2571060,15,4,0,3.7
483475,0x18d7a,False,255,2541058,2571060,15,4,1,3.66
483475,0x18d7a,False,255,2541058,2571060,15,4,2,3.62
483475,0x18d7a,False,255,2541058,2571060,15,4,3,3.63
483475,0x18d7a,False,255,2541058,2571060,15,4,4,3.67
483475,0x18d7a,False,255,2541058,2571060,15,4,5,3.67
483475,0x18d7a,False,255,2541058,2571060,15,4,6,3.69
483475,0x18d7a,False,255,2541058,2571060,15,4,7,3.63
483475,0x18d7a,False,255,2541058,2571060,15,4,8,3.69
483475,0x18d7a,False,255,2541058,2571060,15,4,9,3.73
483475,0x18d7a,False,255,2541058,2571060,15,4,10,3.69
483475,0x18d7a,False,255,2541058,2571060,15,4,11,3.68
483475,0x18d7a,False,255,2541058,2571060,15,4,12,3.67
483475,0x18d7a,False,255,2541058,2571060,15,4,13,3.63
483475,0x18d7a,False,255,2541058,2571060,15,4,14,3.63
483475,0x18d7a,False,255,2541058,2571060,15,4,15,3.71
483475,0x18d7a,False,255,2541058,2571060,15,4,16,3.68
485510,0x18d94,False,362,1236793,1266795,15,4,0,3.85
485510,0x18d94,False,362,1236793,1266795,15,4,1,3.85
485510,0x18d94,False,362,1236793,1266795,15,4,2,3.9
485510,0x18d94,False,362,1236793,1266795,15,4,3,3.83
485510,0x18d94,False,362,1236793,1266795,15,4,4,3.7800000000000002
485510,0x18d94,False,362,1236793,1266795,15,4,5,3.79
485510,0x18d94,False,362,1236793,1266795,15,4,6,3.79
485510,0x18d94,False,362,1236793,1266795,15,4,7,3.7800000000000002
485510,0x18d94,False,362,1236793,1266795,15,4,8,3.75
485510,0x18d94,False,362,1236793,1266795,15,4,9,3.7600000000000002
485510,0x18d94,False,362,1236793,1266795,15,4,10,3.77
485510,0x18d94,False,362,1236793,1266795,15,4,11,3.81
485510,0x18d94,False,362,1236793,1266795,15,4,12,3.81
485510,0x18d94,False,362,1236793,1266795,15,4,13,3.8000000000000003
485510,0x18d94,False,362,1236793,1266795,15,4,14,3.7800000000000002
485510,0x18d94,False,362,1236793,1266795,15,4,15,3.79
485510,0x18d94,False,362,1236793,1266795,15,4,16,3.79
485510,0x18d94,False,362,1236793,1266795,15,4,0,3.56
485510,0x18d94,False,362,1236793,1266795,15,4,1,3.5500000000000003
485510,0x18d94,False,362,1236793,1266795,15,4,2,3.56
485510,0x18d94,False,362,1236793,1266795,15,4,3,3.59
485510,0x18d94,False,362,1236793,1266795,15,4,4,3.5700000000000003
485510,0x18d94,False,362,1236793,1266795,15,4,5,3.58
485510,0x18d94,False,362,1236793,1266795,15,4,6,3.61
485510,0x18d94,False,362,1236793,1266795,15,4,7,3.65
485510,0x18d94,False,362,1236793,1266795,15,4,8,3.67
485510,0x18d94,False,362,1236793,1266795,15,4,9,3.67
485510,0x18d94,False,362,1236793,1266795,15,4,10,3.65
485510,0x18d94,False,362,1236793,1266795,15,4,11,3.63
485510,0x18d94,False,362,1236793,1266795,15,4,12,3.66
485510,0x18d94,False,362,1236793,1266795,15,4,13,3.61
485510,0x18d94,False,362,1236793,1266795,15,4,14,3.63
485510,0x18d94,False,362,1236793,1266795,15,4,15,3.63
485510,0x18d94,False,362,1236793,1266795,15,4,16,3.63
485510,0x18d94,False,362,1236793,1266795,15,4,0,3.68
485510,0x18d94,False,362,1236793,1266795,15,4,1,3.72
485510,0x18d94,False,362,1236793,1266795,15,4,2,3.73
485510,0x18d94,False,362,1236793,1266795,15,4,3,3.7600000000000002
485510,0x18d94,False,362,1236793,1266795,15,4,4,3.81
485510,0x18d94,False,362,1236793,1266795,15,4,5,3.81
485510,0x18d94,False,362,1236793,1266795,15,4,6,3.79
485510,0x18d94,False,362,1236793,1266795,15,4,7,3.81
485510,0x18d94,False,362,1236793,1266795,15,4,8,3.72
485510,0x18d94,False,362,1236793,1266795,15,4,9,3.65
485510,0x18d94,False,362,1236793,1266795,15,4,10,3.69
485510,0x18d94,False,362,1236793,1266795,15,4,11,3.68
485510,0x18d94,False,362,1236793,1266795,15,4,12,3.67
485510,0x18d94,False,362,1236793,1266795,15,4,13,3.73
485510,0x18d94,False,362,1236793,1266795,15,4,14,3.77
485510,0x18d94,False,362,1236793,1266795,15,4,15,3.67
485510,0x18d94,False,362,1236793,1266795,15,4,16,3.69
485510,0x18d94,False,362,1236793,1266795,15,4,0,3.7
485510,0x18d94,False,362,1236793,1266795,15,4,1,3.66
485510,0x18d94,False,362,1236793,1266795,15,4,2,3.62
485510,0x18d94,False,362,1236793,1266795,15,4,3,3.63
485510,0x18d94,False,362,1236793,1266795,15,4,4,3.67
485510,0x18d94,False,362,1236793,1266795,15,4,5,3.67
485510,0x18d94,False,362,1236793,1266795,15,4,6,3.69
485510,0x18d94,False,362,1236793,1266795,15,4,7,3.63
485510,0x18d94,False,362,1236793,1266795,15,4,8,3.69
485510,0x18d94,False,362,1236793,1266795,15,4,9,3.73
485510,0x18d94,False,362,1236793,1266795,15,4,10,3.69
485510,0x18d94,False,362,1236793,1266795,15,4,11,3.68
485510,0x18d94,False,362,1236793,1266795,15,4,12,3.67
485510,0x18d94,False,362,1236793,1266795,15,4,13,3.63
485510,0x18d94,False,362,1236793,1266795,15,4,14,3.63
485510,0x18d94,False,362,1236793,1266795,15,4,15,3.71
485510,0x18d94,False,362,1236793,1266795,15,4,16,3.68
596156,0x18fee,False,255,2571060,2601044,15,4,0,3.79
